,index,Depth Path,Image Path,Instance Segmentation Path,Semantic Segmentation Path
11229,11715,hypersim_data/ai_017_009/images/scene_cam_02_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_017_009/images/scene_cam_02_final_preview/frame.0025.color.jpg,hypersim_data/ai_017_009/images/scene_cam_02_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_017_009/images/scene_cam_02_geometry_hdf5/frame.0025.semantic.hdf5
11230,11716,hypersim_data/ai_050_001/images/scene_cam_00_geometry_hdf5/frame.0075.depth_meters.hdf5,hypersim_data/ai_050_001/images/scene_cam_00_final_preview/frame.0075.color.jpg,hypersim_data/ai_050_001/images/scene_cam_00_geometry_hdf5/frame.0075.semantic_instance.hdf5,hypersim_data/ai_050_001/images/scene_cam_00_geometry_hdf5/frame.0075.semantic.hdf5
11231,11717,hypersim_data/ai_033_008/images/scene_cam_00_geometry_hdf5/frame.0045.depth_meters.hdf5,hypersim_data/ai_033_008/images/scene_cam_00_final_preview/frame.0045.color.jpg,hypersim_data/ai_033_008/images/scene_cam_00_geometry_hdf5/frame.0045.semantic_instance.hdf5,hypersim_data/ai_033_008/images/scene_cam_00_geometry_hdf5/frame.0045.semantic.hdf5
11232,11718,hypersim_data/ai_017_001/images/scene_cam_00_geometry_hdf5/frame.0035.depth_meters.hdf5,hypersim_data/ai_017_001/images/scene_cam_00_final_preview/frame.0035.color.jpg,hypersim_data/ai_017_001/images/scene_cam_00_geometry_hdf5/frame.0035.semantic_instance.hdf5,hypersim_data/ai_017_001/images/scene_cam_00_geometry_hdf5/frame.0035.semantic.hdf5
11233,11719,hypersim_data/ai_042_001/images/scene_cam_00_geometry_hdf5/frame.0000.depth_meters.hdf5,hypersim_data/ai_042_001/images/scene_cam_00_final_preview/frame.0000.color.jpg,hypersim_data/ai_042_001/images/scene_cam_00_geometry_hdf5/frame.0000.semantic_instance.hdf5,hypersim_data/ai_042_001/images/scene_cam_00_geometry_hdf5/frame.0000.semantic.hdf5
11234,11720,hypersim_data/ai_010_007/images/scene_cam_00_geometry_hdf5/frame.0030.depth_meters.hdf5,hypersim_data/ai_010_007/images/scene_cam_00_final_preview/frame.0030.color.jpg,hypersim_data/ai_010_007/images/scene_cam_00_geometry_hdf5/frame.0030.semantic_instance.hdf5,hypersim_data/ai_010_007/images/scene_cam_00_geometry_hdf5/frame.0030.semantic.hdf5
11235,11721,hypersim_data/ai_042_003/images/scene_cam_00_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_042_003/images/scene_cam_00_final_preview/frame.0060.color.jpg,hypersim_data/ai_042_003/images/scene_cam_00_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_042_003/images/scene_cam_00_geometry_hdf5/frame.0060.semantic.hdf5
11236,11722,hypersim_data/ai_024_011/images/scene_cam_00_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_024_011/images/scene_cam_00_final_preview/frame.0095.color.jpg,hypersim_data/ai_024_011/images/scene_cam_00_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_024_011/images/scene_cam_00_geometry_hdf5/frame.0095.semantic.hdf5
11237,11723,hypersim_data/ai_027_003/images/scene_cam_04_geometry_hdf5/frame.0075.depth_meters.hdf5,hypersim_data/ai_027_003/images/scene_cam_04_final_preview/frame.0075.color.jpg,hypersim_data/ai_027_003/images/scene_cam_04_geometry_hdf5/frame.0075.semantic_instance.hdf5,hypersim_data/ai_027_003/images/scene_cam_04_geometry_hdf5/frame.0075.semantic.hdf5
11238,11725,hypersim_data/ai_050_002/images/scene_cam_02_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_050_002/images/scene_cam_02_final_preview/frame.0085.color.jpg,hypersim_data/ai_050_002/images/scene_cam_02_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_050_002/images/scene_cam_02_geometry_hdf5/frame.0085.semantic.hdf5
11239,11726,hypersim_data/ai_038_004/images/scene_cam_00_geometry_hdf5/frame.0075.depth_meters.hdf5,hypersim_data/ai_038_004/images/scene_cam_00_final_preview/frame.0075.color.jpg,hypersim_data/ai_038_004/images/scene_cam_00_geometry_hdf5/frame.0075.semantic_instance.hdf5,hypersim_data/ai_038_004/images/scene_cam_00_geometry_hdf5/frame.0075.semantic.hdf5
11240,11727,hypersim_data/ai_052_010/images/scene_cam_00_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_052_010/images/scene_cam_00_final_preview/frame.0025.color.jpg,hypersim_data/ai_052_010/images/scene_cam_00_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_052_010/images/scene_cam_00_geometry_hdf5/frame.0025.semantic.hdf5
11241,11728,hypersim_data/ai_053_016/images/scene_cam_00_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_053_016/images/scene_cam_00_final_preview/frame.0085.color.jpg,hypersim_data/ai_053_016/images/scene_cam_00_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_053_016/images/scene_cam_00_geometry_hdf5/frame.0085.semantic.hdf5
11242,11729,hypersim_data/ai_051_004/images/scene_cam_01_geometry_hdf5/frame.0060.depth_meters.hdf5,hypersim_data/ai_051_004/images/scene_cam_01_final_preview/frame.0060.color.jpg,hypersim_data/ai_051_004/images/scene_cam_01_geometry_hdf5/frame.0060.semantic_instance.hdf5,hypersim_data/ai_051_004/images/scene_cam_01_geometry_hdf5/frame.0060.semantic.hdf5
11243,11730,hypersim_data/ai_016_010/images/scene_cam_00_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_016_010/images/scene_cam_00_final_preview/frame.0085.color.jpg,hypersim_data/ai_016_010/images/scene_cam_00_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_016_010/images/scene_cam_00_geometry_hdf5/frame.0085.semantic.hdf5
11244,11731,hypersim_data/ai_041_002/images/scene_cam_00_geometry_hdf5/frame.0065.depth_meters.hdf5,hypersim_data/ai_041_002/images/scene_cam_00_final_preview/frame.0065.color.jpg,hypersim_data/ai_041_002/images/scene_cam_00_geometry_hdf5/frame.0065.semantic_instance.hdf5,hypersim_data/ai_041_002/images/scene_cam_00_geometry_hdf5/frame.0065.semantic.hdf5
11245,11732,hypersim_data/ai_010_003/images/scene_cam_01_geometry_hdf5/frame.0080.depth_meters.hdf5,hypersim_data/ai_010_003/images/scene_cam_01_final_preview/frame.0080.color.jpg,hypersim_data/ai_010_003/images/scene_cam_01_geometry_hdf5/frame.0080.semantic_instance.hdf5,hypersim_data/ai_010_003/images/scene_cam_01_geometry_hdf5/frame.0080.semantic.hdf5
11246,11733,hypersim_data/ai_027_009/images/scene_cam_02_geometry_hdf5/frame.0030.depth_meters.hdf5,hypersim_data/ai_027_009/images/scene_cam_02_final_preview/frame.0030.color.jpg,hypersim_data/ai_027_009/images/scene_cam_02_geometry_hdf5/frame.0030.semantic_instance.hdf5,hypersim_data/ai_027_009/images/scene_cam_02_geometry_hdf5/frame.0030.semantic.hdf5
11247,11734,hypersim_data/ai_029_004/images/scene_cam_01_geometry_hdf5/frame.0050.depth_meters.hdf5,hypersim_data/ai_029_004/images/scene_cam_01_final_preview/frame.0050.color.jpg,hypersim_data/ai_029_004/images/scene_cam_01_geometry_hdf5/frame.0050.semantic_instance.hdf5,hypersim_data/ai_029_004/images/scene_cam_01_geometry_hdf5/frame.0050.semantic.hdf5
11248,11735,hypersim_data/ai_026_014/images/scene_cam_00_geometry_hdf5/frame.0010.depth_meters.hdf5,hypersim_data/ai_026_014/images/scene_cam_00_final_preview/frame.0010.color.jpg,hypersim_data/ai_026_014/images/scene_cam_00_geometry_hdf5/frame.0010.semantic_instance.hdf5,hypersim_data/ai_026_014/images/scene_cam_00_geometry_hdf5/frame.0010.semantic.hdf5
11249,11736,hypersim_data/ai_016_004/images/scene_cam_00_geometry_hdf5/frame.0070.depth_meters.hdf5,hypersim_data/ai_016_004/images/scene_cam_00_final_preview/frame.0070.color.jpg,hypersim_data/ai_016_004/images/scene_cam_00_geometry_hdf5/frame.0070.semantic_instance.hdf5,hypersim_data/ai_016_004/images/scene_cam_00_geometry_hdf5/frame.0070.semantic.hdf5
11250,11737,hypersim_data/ai_026_001/images/scene_cam_00_geometry_hdf5/frame.0065.depth_meters.hdf5,hypersim_data/ai_026_001/images/scene_cam_00_final_preview/frame.0065.color.jpg,hypersim_data/ai_026_001/images/scene_cam_00_geometry_hdf5/frame.0065.semantic_instance.hdf5,hypersim_data/ai_026_001/images/scene_cam_00_geometry_hdf5/frame.0065.semantic.hdf5
11251,11738,hypersim_data/ai_023_010/images/scene_cam_01_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_023_010/images/scene_cam_01_final_preview/frame.0095.color.jpg,hypersim_data/ai_023_010/images/scene_cam_01_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_023_010/images/scene_cam_01_geometry_hdf5/frame.0095.semantic.hdf5
11252,11739,hypersim_data/ai_030_005/images/scene_cam_00_geometry_hdf5/frame.0045.depth_meters.hdf5,hypersim_data/ai_030_005/images/scene_cam_00_final_preview/frame.0045.color.jpg,hypersim_data/ai_030_005/images/scene_cam_00_geometry_hdf5/frame.0045.semantic_instance.hdf5,hypersim_data/ai_030_005/images/scene_cam_00_geometry_hdf5/frame.0045.semantic.hdf5
11253,11740,hypersim_data/ai_024_016/images/scene_cam_00_geometry_hdf5/frame.0020.depth_meters.hdf5,hypersim_data/ai_024_016/images/scene_cam_00_final_preview/frame.0020.color.jpg,hypersim_data/ai_024_016/images/scene_cam_00_geometry_hdf5/frame.0020.semantic_instance.hdf5,hypersim_data/ai_024_016/images/scene_cam_00_geometry_hdf5/frame.0020.semantic.hdf5
11254,11741,hypersim_data/ai_016_005/images/scene_cam_00_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_016_005/images/scene_cam_00_final_preview/frame.0025.color.jpg,hypersim_data/ai_016_005/images/scene_cam_00_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_016_005/images/scene_cam_00_geometry_hdf5/frame.0025.semantic.hdf5
11255,11742,hypersim_data/ai_044_001/images/scene_cam_00_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_044_001/images/scene_cam_00_final_preview/frame.0095.color.jpg,hypersim_data/ai_044_001/images/scene_cam_00_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_044_001/images/scene_cam_00_geometry_hdf5/frame.0095.semantic.hdf5
11256,11743,hypersim_data/ai_050_003/images/scene_cam_02_geometry_hdf5/frame.0055.depth_meters.hdf5,hypersim_data/ai_050_003/images/scene_cam_02_final_preview/frame.0055.color.jpg,hypersim_data/ai_050_003/images/scene_cam_02_geometry_hdf5/frame.0055.semantic_instance.hdf5,hypersim_data/ai_050_003/images/scene_cam_02_geometry_hdf5/frame.0055.semantic.hdf5
11257,11744,hypersim_data/ai_045_010/images/scene_cam_02_geometry_hdf5/frame.0055.depth_meters.hdf5,hypersim_data/ai_045_010/images/scene_cam_02_final_preview/frame.0055.color.jpg,hypersim_data/ai_045_010/images/scene_cam_02_geometry_hdf5/frame.0055.semantic_instance.hdf5,hypersim_data/ai_045_010/images/scene_cam_02_geometry_hdf5/frame.0055.semantic.hdf5
11258,11745,hypersim_data/ai_026_012/images/scene_cam_00_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_026_012/images/scene_cam_00_final_preview/frame.0085.color.jpg,hypersim_data/ai_026_012/images/scene_cam_00_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_026_012/images/scene_cam_00_geometry_hdf5/frame.0085.semantic.hdf5
11259,11746,hypersim_data/ai_017_010/images/scene_cam_01_geometry_hdf5/frame.0065.depth_meters.hdf5,hypersim_data/ai_017_010/images/scene_cam_01_final_preview/frame.0065.color.jpg,hypersim_data/ai_017_010/images/scene_cam_01_geometry_hdf5/frame.0065.semantic_instance.hdf5,hypersim_data/ai_017_010/images/scene_cam_01_geometry_hdf5/frame.0065.semantic.hdf5
11260,11747,hypersim_data/ai_024_003/images/scene_cam_00_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_024_003/images/scene_cam_00_final_preview/frame.0085.color.jpg,hypersim_data/ai_024_003/images/scene_cam_00_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_024_003/images/scene_cam_00_geometry_hdf5/frame.0085.semantic.hdf5
11261,11748,hypersim_data/ai_046_003/images/scene_cam_00_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_046_003/images/scene_cam_00_final_preview/frame.0095.color.jpg,hypersim_data/ai_046_003/images/scene_cam_00_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_046_003/images/scene_cam_00_geometry_hdf5/frame.0095.semantic.hdf5
11262,11749,hypersim_data/ai_044_003/images/scene_cam_01_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_044_003/images/scene_cam_01_final_preview/frame.0090.color.jpg,hypersim_data/ai_044_003/images/scene_cam_01_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_044_003/images/scene_cam_01_geometry_hdf5/frame.0090.semantic.hdf5
11263,11750,hypersim_data/ai_008_001/images/scene_cam_03_geometry_hdf5/frame.0025.depth_meters.hdf5,hypersim_data/ai_008_001/images/scene_cam_03_final_preview/frame.0025.color.jpg,hypersim_data/ai_008_001/images/scene_cam_03_geometry_hdf5/frame.0025.semantic_instance.hdf5,hypersim_data/ai_008_001/images/scene_cam_03_geometry_hdf5/frame.0025.semantic.hdf5
11264,11751,hypersim_data/ai_053_014/images/scene_cam_00_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_053_014/images/scene_cam_00_final_preview/frame.0015.color.jpg,hypersim_data/ai_053_014/images/scene_cam_00_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_053_014/images/scene_cam_00_geometry_hdf5/frame.0015.semantic.hdf5
11265,11752,hypersim_data/ai_052_006/images/scene_cam_00_geometry_hdf5/frame.0055.depth_meters.hdf5,hypersim_data/ai_052_006/images/scene_cam_00_final_preview/frame.0055.color.jpg,hypersim_data/ai_052_006/images/scene_cam_00_geometry_hdf5/frame.0055.semantic_instance.hdf5,hypersim_data/ai_052_006/images/scene_cam_00_geometry_hdf5/frame.0055.semantic.hdf5
11266,11753,hypersim_data/ai_027_003/images/scene_cam_02_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_027_003/images/scene_cam_02_final_preview/frame.0085.color.jpg,hypersim_data/ai_027_003/images/scene_cam_02_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_027_003/images/scene_cam_02_geometry_hdf5/frame.0085.semantic.hdf5
11267,11754,hypersim_data/ai_018_008/images/scene_cam_01_geometry_hdf5/frame.0005.depth_meters.hdf5,hypersim_data/ai_018_008/images/scene_cam_01_final_preview/frame.0005.color.jpg,hypersim_data/ai_018_008/images/scene_cam_01_geometry_hdf5/frame.0005.semantic_instance.hdf5,hypersim_data/ai_018_008/images/scene_cam_01_geometry_hdf5/frame.0005.semantic.hdf5
11268,11755,hypersim_data/ai_042_002/images/scene_cam_00_geometry_hdf5/frame.0050.depth_meters.hdf5,hypersim_data/ai_042_002/images/scene_cam_00_final_preview/frame.0050.color.jpg,hypersim_data/ai_042_002/images/scene_cam_00_geometry_hdf5/frame.0050.semantic_instance.hdf5,hypersim_data/ai_042_002/images/scene_cam_00_geometry_hdf5/frame.0050.semantic.hdf5
11269,11756,hypersim_data/ai_013_002/images/scene_cam_00_geometry_hdf5/frame.0010.depth_meters.hdf5,hypersim_data/ai_013_002/images/scene_cam_00_final_preview/frame.0010.color.jpg,hypersim_data/ai_013_002/images/scene_cam_00_geometry_hdf5/frame.0010.semantic_instance.hdf5,hypersim_data/ai_013_002/images/scene_cam_00_geometry_hdf5/frame.0010.semantic.hdf5
11270,11757,hypersim_data/ai_007_008/images/scene_cam_00_geometry_hdf5/frame.0035.depth_meters.hdf5,hypersim_data/ai_007_008/images/scene_cam_00_final_preview/frame.0035.color.jpg,hypersim_data/ai_007_008/images/scene_cam_00_geometry_hdf5/frame.0035.semantic_instance.hdf5,hypersim_data/ai_007_008/images/scene_cam_00_geometry_hdf5/frame.0035.semantic.hdf5
11271,11758,hypersim_data/ai_006_002/images/scene_cam_00_geometry_hdf5/frame.0080.depth_meters.hdf5,hypersim_data/ai_006_002/images/scene_cam_00_final_preview/frame.0080.color.jpg,hypersim_data/ai_006_002/images/scene_cam_00_geometry_hdf5/frame.0080.semantic_instance.hdf5,hypersim_data/ai_006_002/images/scene_cam_00_geometry_hdf5/frame.0080.semantic.hdf5
11272,11759,hypersim_data/ai_026_014/images/scene_cam_00_geometry_hdf5/frame.0035.depth_meters.hdf5,hypersim_data/ai_026_014/images/scene_cam_00_final_preview/frame.0035.color.jpg,hypersim_data/ai_026_014/images/scene_cam_00_geometry_hdf5/frame.0035.semantic_instance.hdf5,hypersim_data/ai_026_014/images/scene_cam_00_geometry_hdf5/frame.0035.semantic.hdf5
11273,11760,hypersim_data/ai_043_003/images/scene_cam_00_geometry_hdf5/frame.0075.depth_meters.hdf5,hypersim_data/ai_043_003/images/scene_cam_00_final_preview/frame.0075.color.jpg,hypersim_data/ai_043_003/images/scene_cam_00_geometry_hdf5/frame.0075.semantic_instance.hdf5,hypersim_data/ai_043_003/images/scene_cam_00_geometry_hdf5/frame.0075.semantic.hdf5
11274,11761,hypersim_data/ai_030_004/images/scene_cam_00_geometry_hdf5/frame.0070.depth_meters.hdf5,hypersim_data/ai_030_004/images/scene_cam_00_final_preview/frame.0070.color.jpg,hypersim_data/ai_030_004/images/scene_cam_00_geometry_hdf5/frame.0070.semantic_instance.hdf5,hypersim_data/ai_030_004/images/scene_cam_00_geometry_hdf5/frame.0070.semantic.hdf5
11275,11762,hypersim_data/ai_024_019/images/scene_cam_00_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_024_019/images/scene_cam_00_final_preview/frame.0090.color.jpg,hypersim_data/ai_024_019/images/scene_cam_00_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_024_019/images/scene_cam_00_geometry_hdf5/frame.0090.semantic.hdf5
11276,11763,hypersim_data/ai_044_001/images/scene_cam_01_geometry_hdf5/frame.0010.depth_meters.hdf5,hypersim_data/ai_044_001/images/scene_cam_01_final_preview/frame.0010.color.jpg,hypersim_data/ai_044_001/images/scene_cam_01_geometry_hdf5/frame.0010.semantic_instance.hdf5,hypersim_data/ai_044_001/images/scene_cam_01_geometry_hdf5/frame.0010.semantic.hdf5
11277,11764,hypersim_data/ai_051_002/images/scene_cam_00_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_051_002/images/scene_cam_00_final_preview/frame.0095.color.jpg,hypersim_data/ai_051_002/images/scene_cam_00_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_051_002/images/scene_cam_00_geometry_hdf5/frame.0095.semantic.hdf5
11278,11765,hypersim_data/ai_044_008/images/scene_cam_00_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_044_008/images/scene_cam_00_final_preview/frame.0040.color.jpg,hypersim_data/ai_044_008/images/scene_cam_00_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_044_008/images/scene_cam_00_geometry_hdf5/frame.0040.semantic.hdf5
11279,11766,hypersim_data/ai_054_004/images/scene_cam_01_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_054_004/images/scene_cam_01_final_preview/frame.0015.color.jpg,hypersim_data/ai_054_004/images/scene_cam_01_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_054_004/images/scene_cam_01_geometry_hdf5/frame.0015.semantic.hdf5
11280,11767,hypersim_data/ai_044_005/images/scene_cam_00_geometry_hdf5/frame.0030.depth_meters.hdf5,hypersim_data/ai_044_005/images/scene_cam_00_final_preview/frame.0030.color.jpg,hypersim_data/ai_044_005/images/scene_cam_00_geometry_hdf5/frame.0030.semantic_instance.hdf5,hypersim_data/ai_044_005/images/scene_cam_00_geometry_hdf5/frame.0030.semantic.hdf5
11281,11768,hypersim_data/ai_035_002/images/scene_cam_00_geometry_hdf5/frame.0045.depth_meters.hdf5,hypersim_data/ai_035_002/images/scene_cam_00_final_preview/frame.0045.color.jpg,hypersim_data/ai_035_002/images/scene_cam_00_geometry_hdf5/frame.0045.semantic_instance.hdf5,hypersim_data/ai_035_002/images/scene_cam_00_geometry_hdf5/frame.0045.semantic.hdf5
11282,11769,hypersim_data/ai_010_006/images/scene_cam_00_geometry_hdf5/frame.0050.depth_meters.hdf5,hypersim_data/ai_010_006/images/scene_cam_00_final_preview/frame.0050.color.jpg,hypersim_data/ai_010_006/images/scene_cam_00_geometry_hdf5/frame.0050.semantic_instance.hdf5,hypersim_data/ai_010_006/images/scene_cam_00_geometry_hdf5/frame.0050.semantic.hdf5
11283,11770,hypersim_data/ai_011_003/images/scene_cam_01_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_011_003/images/scene_cam_01_final_preview/frame.0085.color.jpg,hypersim_data/ai_011_003/images/scene_cam_01_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_011_003/images/scene_cam_01_geometry_hdf5/frame.0085.semantic.hdf5
11284,11771,hypersim_data/ai_031_010/images/scene_cam_00_geometry_hdf5/frame.0085.depth_meters.hdf5,hypersim_data/ai_031_010/images/scene_cam_00_final_preview/frame.0085.color.jpg,hypersim_data/ai_031_010/images/scene_cam_00_geometry_hdf5/frame.0085.semantic_instance.hdf5,hypersim_data/ai_031_010/images/scene_cam_00_geometry_hdf5/frame.0085.semantic.hdf5
11285,11772,hypersim_data/ai_024_011/images/scene_cam_00_geometry_hdf5/frame.0010.depth_meters.hdf5,hypersim_data/ai_024_011/images/scene_cam_00_final_preview/frame.0010.color.jpg,hypersim_data/ai_024_011/images/scene_cam_00_geometry_hdf5/frame.0010.semantic_instance.hdf5,hypersim_data/ai_024_011/images/scene_cam_00_geometry_hdf5/frame.0010.semantic.hdf5
11286,11773,hypersim_data/ai_024_012/images/scene_cam_00_geometry_hdf5/frame.0070.depth_meters.hdf5,hypersim_data/ai_024_012/images/scene_cam_00_final_preview/frame.0070.color.jpg,hypersim_data/ai_024_012/images/scene_cam_00_geometry_hdf5/frame.0070.semantic_instance.hdf5,hypersim_data/ai_024_012/images/scene_cam_00_geometry_hdf5/frame.0070.semantic.hdf5
11287,11774,hypersim_data/ai_045_001/images/scene_cam_02_geometry_hdf5/frame.0080.depth_meters.hdf5,hypersim_data/ai_045_001/images/scene_cam_02_final_preview/frame.0080.color.jpg,hypersim_data/ai_045_001/images/scene_cam_02_geometry_hdf5/frame.0080.semantic_instance.hdf5,hypersim_data/ai_045_001/images/scene_cam_02_geometry_hdf5/frame.0080.semantic.hdf5
11288,11775,hypersim_data/ai_055_003/images/scene_cam_01_geometry_hdf5/frame.0005.depth_meters.hdf5,hypersim_data/ai_055_003/images/scene_cam_01_final_preview/frame.0005.color.jpg,hypersim_data/ai_055_003/images/scene_cam_01_geometry_hdf5/frame.0005.semantic_instance.hdf5,hypersim_data/ai_055_003/images/scene_cam_01_geometry_hdf5/frame.0005.semantic.hdf5
11289,11776,hypersim_data/ai_053_009/images/scene_cam_00_geometry_hdf5/frame.0000.depth_meters.hdf5,hypersim_data/ai_053_009/images/scene_cam_00_final_preview/frame.0000.color.jpg,hypersim_data/ai_053_009/images/scene_cam_00_geometry_hdf5/frame.0000.semantic_instance.hdf5,hypersim_data/ai_053_009/images/scene_cam_00_geometry_hdf5/frame.0000.semantic.hdf5
11290,11777,hypersim_data/ai_048_004/images/scene_cam_00_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_048_004/images/scene_cam_00_final_preview/frame.0040.color.jpg,hypersim_data/ai_048_004/images/scene_cam_00_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_048_004/images/scene_cam_00_geometry_hdf5/frame.0040.semantic.hdf5
11291,11778,hypersim_data/ai_008_001/images/scene_cam_02_geometry_hdf5/frame.0090.depth_meters.hdf5,hypersim_data/ai_008_001/images/scene_cam_02_final_preview/frame.0090.color.jpg,hypersim_data/ai_008_001/images/scene_cam_02_geometry_hdf5/frame.0090.semantic_instance.hdf5,hypersim_data/ai_008_001/images/scene_cam_02_geometry_hdf5/frame.0090.semantic.hdf5
11292,11779,hypersim_data/ai_027_010/images/scene_cam_01_geometry_hdf5/frame.0080.depth_meters.hdf5,hypersim_data/ai_027_010/images/scene_cam_01_final_preview/frame.0080.color.jpg,hypersim_data/ai_027_010/images/scene_cam_01_geometry_hdf5/frame.0080.semantic_instance.hdf5,hypersim_data/ai_027_010/images/scene_cam_01_geometry_hdf5/frame.0080.semantic.hdf5
11293,11780,hypersim_data/ai_027_003/images/scene_cam_02_geometry_hdf5/frame.0020.depth_meters.hdf5,hypersim_data/ai_027_003/images/scene_cam_02_final_preview/frame.0020.color.jpg,hypersim_data/ai_027_003/images/scene_cam_02_geometry_hdf5/frame.0020.semantic_instance.hdf5,hypersim_data/ai_027_003/images/scene_cam_02_geometry_hdf5/frame.0020.semantic.hdf5
11294,11781,hypersim_data/ai_050_005/images/scene_cam_01_geometry_hdf5/frame.0015.depth_meters.hdf5,hypersim_data/ai_050_005/images/scene_cam_01_final_preview/frame.0015.color.jpg,hypersim_data/ai_050_005/images/scene_cam_01_geometry_hdf5/frame.0015.semantic_instance.hdf5,hypersim_data/ai_050_005/images/scene_cam_01_geometry_hdf5/frame.0015.semantic.hdf5
11295,11782,hypersim_data/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_039_004/images/scene_cam_00_final_preview/frame.0095.color.jpg,hypersim_data/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0095.semantic.hdf5
11296,11783,hypersim_data/ai_017_010/images/scene_cam_01_geometry_hdf5/frame.0075.depth_meters.hdf5,hypersim_data/ai_017_010/images/scene_cam_01_final_preview/frame.0075.color.jpg,hypersim_data/ai_017_010/images/scene_cam_01_geometry_hdf5/frame.0075.semantic_instance.hdf5,hypersim_data/ai_017_010/images/scene_cam_01_geometry_hdf5/frame.0075.semantic.hdf5
11297,11784,hypersim_data/ai_018_007/images/scene_cam_00_geometry_hdf5/frame.0040.depth_meters.hdf5,hypersim_data/ai_018_007/images/scene_cam_00_final_preview/frame.0040.color.jpg,hypersim_data/ai_018_007/images/scene_cam_00_geometry_hdf5/frame.0040.semantic_instance.hdf5,hypersim_data/ai_018_007/images/scene_cam_00_geometry_hdf5/frame.0040.semantic.hdf5
11298,11785,hypersim_data/ai_044_005/images/scene_cam_00_geometry_hdf5/frame.0010.depth_meters.hdf5,hypersim_data/ai_044_005/images/scene_cam_00_final_preview/frame.0010.color.jpg,hypersim_data/ai_044_005/images/scene_cam_00_geometry_hdf5/frame.0010.semantic_instance.hdf5,hypersim_data/ai_044_005/images/scene_cam_00_geometry_hdf5/frame.0010.semantic.hdf5
11299,11786,hypersim_data/ai_050_004/images/scene_cam_01_geometry_hdf5/frame.0095.depth_meters.hdf5,hypersim_data/ai_050_004/images/scene_cam_01_final_preview/frame.0095.color.jpg,hypersim_data/ai_050_004/images/scene_cam_01_geometry_hdf5/frame.0095.semantic_instance.hdf5,hypersim_data/ai_050_004/images/scene_cam_01_geometry_hdf5/frame.0095.semantic.hdf5
